N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_4-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,conv2/Convolution,79494,8934,361267200,460800,8028160,8028160,216760320,6773760,11248640,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,conv2/Convolution,79974,9414,433520640,552960,8028160,8028160,216760320,6773760,11340800,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,conv2/Convolution,80454,9894,505774080,645120,8028160,8028160,216760320,6773760,11432960,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_8-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_8-layer,conv2/Convolution,80934,10374,578027520,737280,8028160,8028160,216760320,6773760,11525120,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_8-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_1-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_1-layer,conv2/Convolution,51755,32155,72253440,102400,8028160,8028160,289013760,1806336,5922816,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_1-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv2/Convolution,52289,32689,144506880,204800,8028160,8028160,289013760,1806336,6025216,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_3-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_3-layer,conv2/Convolution,71382,36102,216760320,3870720,8028160,8028160,289013760,1806336,9691136,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_3-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv2/Convolution,78102,42822,289013760,5160960,8028160,8028160,289013760,1806336,10981376,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_5-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_5-layer,conv2/Convolution,84822,14262,361267200,6451200,8028160,8028160,289013760,1806336,12271616,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_5-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_6-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_6-layer,conv2/Convolution,86058,1386,520224768,663552,9633792,9633792,346816512,5419008,10899456,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_6-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_7-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_7-layer,conv2/Convolution,86250,1578,606928896,774144,9633792,9633792,346816512,5419008,11010048,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_7-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv2/Convolution,92694,22134,578027520,737280,8028160,8028160,289013760,9031680,13783040,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,conv2/Convolution,54054,18774,72253440,92160,8028160,8028160,361267200,2257920,6364160,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_2-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_2-layer,conv2/Convolution,54534,19254,144506880,184320,8028160,8028160,361267200,2257920,6456320,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_2-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,conv2/Convolution,87185,2513,260112384,331776,9633792,9633792,433520640,6773760,11922432,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_4-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_4-layer,conv2/Convolution,87761,3089,346816512,442368,9633792,9633792,433520640,6773760,12033024,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_4-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,conv2/Convolution,141781,661,361267200,460800,8028160,8028160,361267200,11289600,15764480,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,conv2/Convolution,141877,757,433520640,552960,8028160,8028160,361267200,11289600,15856640,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,conv2/Convolution,141973,853,505774080,645120,8028160,8028160,361267200,11289600,15948800,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_8-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_8-layer,conv2/Convolution,142069,949,578027520,737280,8028160,8028160,361267200,11289600,16040960,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_8-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,conv2/Convolution,56406,21126,72253440,92160,8028160,8028160,433520640,2709504,6815744,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_2-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_2-layer,conv2/Convolution,56886,21606,144506880,184320,8028160,8028160,433520640,2709504,6907904,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_2-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,conv2/Convolution,94241,9569,260112384,331776,9633792,9633792,520224768,8128512,13277184,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_4-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_4-layer,conv2/Convolution,94817,10145,346816512,442368,9633792,9633792,520224768,8128512,13387776,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_4-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,conv2/Convolution,141802,682,361267200,460800,8028160,8028160,433520640,13547520,18022400,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,conv2/Convolution,141898,778,433520640,552960,8028160,8028160,433520640,13547520,18114560,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,conv2/Convolution,141994,874,505774080,645120,8028160,8028160,433520640,13547520,18206720,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_8-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_8-layer,conv2/Convolution,142090,970,578027520,737280,8028160,8028160,433520640,13547520,18298880,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_8-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,conv2/Convolution,58758,23478,72253440,92160,8028160,8028160,505774080,3161088,7267328,4014080,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_2-base,conv-b2/Convolution,509044,1012,2080899072,2654208,28901376,28901376,2080899072,65028096,82132992,14450688,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_576-cout_160-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_2-layer,conv2/Convolution,59238,23958,144506880,184320,8028160,8028160,505774080,3161088,7359488,4014080,192,65536,16384,32768,16
